job_id,trader_id,seeker_id,job_type,skill_required,status,trader_rating,seeker_rating,amount_paid,economic_context,created_at,updated_at
JOB_07999,T_100166,S_500524,Full-time,Stock Counting,Paid,4,5,2123.44,Rainy_Day,2026-05-07 21:47:39.674133,2026-05-08 11:47:39.674133
JOB_08000,T_100088,S_504496,Part-time,Packaging,Paid,3,4,11427.76,Rainy_Day,2026-02-18 21:47:39.677390,2026-02-19 02:47:39.677390
JOB_08001,T_100587,S_501317,Full-time,Sales,Paid,1,2,3393.69,Normal,2026-02-21 21:47:39.680492,2026-02-22 17:47:39.680492
JOB_08002,T_100642,S_504167,Part-time,Heavy Lifting,Paid,2,2,10467.94,Fuel_Scarcity,2026-03-15 21:47:39.683541,2026-03-16 03:47:39.683541
JOB_08003,T_100966,S_500896,On-call,Sales,Paid,4,2,6753.86,Normal,2026-03-17 21:47:39.686260,2026-03-18 01:47:39.686260
JOB_08004,T_100832,S_502014,Part-time,Sales,Paid,4,1,10447.83,Normal,2026-04-07 21:47:39.688142,2026-04-08 08:47:39.688142
JOB_08005,T_100202,S_503463,On-call,Sales,Paid,3,5,2065.32,Fuel_Scarcity,2026-04-12 21:47:39.689965,2026-04-13 17:47:39.689965
JOB_08006,T_100005,S_500670,One-off,Sales,Paid,1,5,5405.31,Fuel_Scarcity,2026-02-20 21:47:39.691760,2026-02-21 19:47:39.691760
JOB_08007,T_100044,S_502822,One-off,Heavy Lifting,Paid,5,1,6133.27,Normal,2026-03-23 21:47:39.693552,2026-03-24 04:47:39.693552
JOB_08008,T_100511,S_501416,Part-time,Logistics,Paid,4,2,11553.32,Normal,2026-04-26 21:47:39.695342,2026-04-27 14:47:39.695342
JOB_08009,T_100691,S_503446,On-call,Logistics,Paid,2,1,7810.69,Normal,2026-03-01 21:47:39.697124,2026-03-02 13:47:39.697124
JOB_08010,T_100082,S_504898,Full-time,Stock Counting,Paid,1,3,2164.1,Fuel_Scarcity,2026-03-20 21:47:39.698902,2026-03-21 15:47:39.698902
JOB_08011,T_100589,S_504475,Part-time,Logistics,Paid,1,3,8795.33,Rainy_Day,2026-02-24 21:47:39.703692,2026-02-25 03:47:39.703692
JOB_08012,T_100207,S_502547,Full-time,Logistics,Paid,4,3,6843.85,Fuel_Scarcity,2026-04-11 21:47:39.706017,2026-04-12 07:47:39.706017
JOB_08013,T_100261,S_500461,On-call,Logistics,Paid,1,2,7082.06,Fuel_Scarcity,2026-03-04 21:47:39.708182,2026-03-05 11:47:39.708182
JOB_08014,T_100125,S_501238,On-call,Stock Counting,Paid,3,3,3869.18,Rainy_Day,2026-04-24 21:47:39.710316,2026-04-25 05:47:39.710316
JOB_08015,T_100481,S_502838,Part-time,Heavy Lifting,Paid,3,1,10114.12,Rainy_Day,2026-04-08 21:47:39.712437,2026-04-09 04:47:39.712437
JOB_08016,T_100597,S_504829,One-off,Packaging,Paid,4,4,5698.69,Normal,2026-05-07 21:47:39.714551,2026-05-08 11:47:39.714551
JOB_08017,T_100328,S_504401,Part-time,Packaging,Paid,3,1,9548.9,Normal,2026-02-22 21:47:39.718617,2026-02-23 10:47:39.718617
JOB_08018,T_100036,S_504636,One-off,Sales,Paid,1,3,3584.71,Rainy_Day,2026-02-23 21:47:39.721700,2026-02-24 14:47:39.721700
JOB_08019,T_100262,S_502296,One-off,Sales,Paid,2,1,3765.0,Normal,2026-04-04 21:47:39.723924,2026-04-05 21:47:39.723924
JOB_08020,T_100697,S_501229,One-off,Driving,Paid,5,1,7283.3,Normal,2026-04-25 21:47:39.726072,2026-04-26 07:47:39.726072
JOB_08021,T_100156,S_500337,On-call,Logistics,Paid,2,3,3333.84,Normal,2026-03-02 21:47:39.728192,2026-03-03 14:47:39.728192
JOB_08022,T_100886,S_503127,Part-time,Packaging,Paid,3,3,2418.32,Fuel_Scarcity,2026-05-05 21:47:39.730309,2026-05-06 03:47:39.730309
JOB_08023,T_100569,S_501276,Part-time,Driving,Paid,4,5,9572.6,Fuel_Scarcity,2026-03-08 21:47:39.732735,2026-03-09 06:47:39.732735
JOB_08024,T_100318,S_504004,Full-time,Packaging,Paid,4,5,2648.93,Rainy_Day,2026-03-27 21:47:39.735777,2026-03-28 06:47:39.735777
JOB_08025,T_100084,S_502955,Full-time,Driving,Paid,4,2,5073.52,Rainy_Day,2026-04-12 21:47:39.737978,2026-04-13 11:47:39.737978
JOB_08026,T_100597,S_500878,Part-time,Logistics,Paid,3,3,4605.77,Fuel_Scarcity,2026-04-28 21:47:39.740381,2026-04-29 12:47:39.740381
JOB_08027,T_100166,S_502877,On-call,Sales,Paid,1,3,2476.78,Fuel_Scarcity,2026-04-22 21:47:39.742557,2026-04-23 11:47:39.742557
JOB_08028,T_100902,S_504470,On-call,Logistics,Paid,5,4,6127.13,Rainy_Day,2026-02-18 21:47:39.744682,2026-02-19 14:47:39.744682
JOB_08029,T_100207,S_502155,On-call,Packaging,Paid,4,1,7553.41,Normal,2026-03-26 21:47:39.746805,2026-03-27 05:47:39.746805
JOB_08030,T_100958,S_503328,On-call,Sales,Paid,4,2,10540.97,Normal,2026-03-21 21:47:39.748913,2026-03-22 07:47:39.748913
JOB_08031,T_100662,S_502364,On-call,Driving,Paid,3,5,6548.61,Normal,2026-03-26 21:47:39.751857,2026-03-27 08:47:39.751857
JOB_08032,T_100237,S_501278,On-call,Sales,Paid,3,4,10541.69,Rainy_Day,2026-04-07 21:47:39.753739,2026-04-08 21:47:39.753739
JOB_08033,T_100535,S_502073,On-call,Logistics,Paid,2,1,7055.63,Rainy_Day,2026-04-20 21:47:39.755563,2026-04-21 19:47:39.755563
JOB_08034,T_100811,S_502761,One-off,Logistics,Paid,5,5,5374.06,Normal,2026-04-11 21:47:39.757370,2026-04-12 09:47:39.757370
JOB_08035,T_100190,S_500072,Part-time,Heavy Lifting,Paid,4,4,7198.79,Normal,2026-02-27 21:47:39.759171,2026-02-28 19:47:39.759171
JOB_08036,T_100054,S_502404,Full-time,Logistics,Paid,3,4,2735.41,Normal,2026-03-12 21:47:39.760961,2026-03-13 19:47:39.760961
JOB_08037,T_100923,S_500512,On-call,Logistics,Paid,2,4,2697.93,Fuel_Scarcity,2026-04-03 21:47:39.763240,2026-04-04 05:47:39.763240
JOB_08038,T_100831,S_501345,Full-time,Logistics,Paid,3,3,10363.12,Rainy_Day,2026-04-17 21:47:39.765134,2026-04-18 01:47:39.765134
JOB_08039,T_100856,S_501082,On-call,Heavy Lifting,Paid,1,2,4888.9,Normal,2026-04-13 21:47:39.769932,2026-04-14 15:47:39.769932
JOB_08040,T_100716,S_502969,Part-time,Driving,Paid,2,2,2393.31,Fuel_Scarcity,2026-04-05 21:47:39.772828,2026-04-06 08:47:39.772828
JOB_08041,T_100944,S_503197,Part-time,Logistics,Paid,4,4,2167.94,Fuel_Scarcity,2026-04-02 21:47:39.775880,2026-04-03 02:47:39.775880
JOB_08042,T_100496,S_500629,One-off,Stock Counting,Paid,5,1,3890.99,Normal,2026-05-11 21:47:39.778865,2026-05-12 09:47:39.778865
JOB_08043,T_100201,S_500217,One-off,Packaging,Paid,3,1,2310.46,Normal,2026-03-08 21:47:39.782544,2026-03-09 13:47:39.782544
JOB_08044,T_100454,S_503577,Part-time,Stock Counting,Paid,5,4,11989.38,Normal,2026-02-12 21:47:39.787769,2026-02-13 03:47:39.787769
JOB_08045,T_100961,S_501612,On-call,Packaging,Paid,2,3,6102.1,Fuel_Scarcity,2026-04-05 21:47:39.789902,2026-04-06 05:47:39.789902
JOB_08046,T_100399,S_502698,One-off,Heavy Lifting,Paid,5,3,10116.71,Normal,2026-04-09 21:47:39.792118,2026-04-10 15:47:39.792118
JOB_08047,T_100889,S_501438,Part-time,Sales,Paid,4,5,10329.91,Normal,2026-04-27 21:47:39.794216,2026-04-28 20:47:39.794216
JOB_08048,T_100682,S_501943,On-call,Driving,Paid,4,2,10516.95,Rainy_Day,2026-02-22 21:47:39.796850,2026-02-23 18:47:39.796850
JOB_08049,T_100271,S_501386,One-off,Driving,Paid,4,2,9125.9,Normal,2026-02-16 21:47:39.799411,2026-02-17 21:47:39.799411
JOB_08050,T_100198,S_503351,Part-time,Heavy Lifting,Paid,3,5,6258.77,Normal,2026-03-25 21:47:39.803363,2026-03-26 01:47:39.803363
JOB_08051,T_100987,S_501091,One-off,Logistics,Paid,2,3,2594.75,Fuel_Scarcity,2026-03-02 21:47:39.806474,2026-03-03 12:47:39.806474
JOB_08052,T_100575,S_504810,One-off,Driving,Paid,3,1,7959.92,Rainy_Day,2026-04-17 21:47:39.808831,2026-04-18 11:47:39.808831
JOB_08053,T_100330,S_501188,Full-time,Sales,Paid,5,1,7565.22,Rainy_Day,2026-04-22 21:47:39.810970,2026-04-23 02:47:39.810970
JOB_08054,T_100090,S_502248,Full-time,Heavy Lifting,Paid,2,4,4720.97,Normal,2026-04-10 21:47:39.813228,2026-04-11 11:47:39.813228
JOB_08055,T_100870,S_502108,Part-time,Stock Counting,Paid,3,2,3320.21,Normal,2026-04-19 21:47:39.815186,2026-04-20 09:47:39.815186
JOB_08056,T_100865,S_500731,One-off,Driving,Paid,5,3,5033.84,Normal,2026-05-02 21:47:39.818185,2026-05-03 16:47:39.818185
JOB_08057,T_100858,S_503373,Part-time,Driving,Paid,2,4,6855.16,Normal,2026-04-15 21:47:39.820442,2026-04-16 14:47:39.820442
JOB_08058,T_100124,S_500738,Part-time,Sales,Paid,5,2,6136.74,Fuel_Scarcity,2026-04-26 21:47:39.822926,2026-04-27 10:47:39.822926
JOB_08059,T_100873,S_501469,Full-time,Packaging,Paid,4,1,2834.67,Normal,2026-03-28 21:47:39.826109,2026-03-29 19:47:39.826109
JOB_08060,T_100784,S_504421,Full-time,Heavy Lifting,Paid,1,4,8483.7,Fuel_Scarcity,2026-03-02 21:47:39.829442,2026-03-03 16:47:39.829442
JOB_08061,T_100723,S_501455,One-off,Stock Counting,Paid,1,2,4675.81,Normal,2026-03-12 21:47:39.832366,2026-03-13 04:47:39.832366
JOB_08062,T_100871,S_504291,Part-time,Heavy Lifting,Paid,2,5,4571.73,Normal,2026-03-16 21:47:39.836152,2026-03-17 05:47:39.836152
JOB_08063,T_100816,S_502115,Part-time,Driving,Paid,1,5,4441.14,Fuel_Scarcity,2026-04-09 21:47:39.839031,2026-04-10 01:47:39.839031
JOB_08064,T_100267,S_501102,Full-time,Logistics,Paid,2,3,8349.61,Normal,2026-03-16 21:47:39.841639,2026-03-17 02:47:39.841639
JOB_08065,T_100251,S_501381,Part-time,Stock Counting,Paid,4,4,2507.36,Rainy_Day,2026-05-11 21:47:39.843747,2026-05-12 18:47:39.843747
JOB_08066,T_100564,S_500170,Full-time,Logistics,Paid,2,3,8918.77,Normal,2026-04-23 21:47:39.846968,2026-04-24 05:47:39.846968
JOB_08067,T_100252,S_502688,One-off,Sales,Paid,1,4,7596.21,Fuel_Scarcity,2026-05-03 21:47:39.849499,2026-05-04 18:47:39.849499
JOB_08068,T_100176,S_500953,Part-time,Stock Counting,Paid,2,2,3691.92,Rainy_Day,2026-03-24 21:47:39.853587,2026-03-25 14:47:39.853587
JOB_08069,T_100030,S_501422,Part-time,Sales,Paid,4,5,3263.04,Fuel_Scarcity,2026-04-20 21:47:39.857914,2026-04-21 11:47:39.857914
JOB_08070,T_100413,S_503200,One-off,Stock Counting,Paid,3,4,4981.64,Normal,2026-05-11 21:47:39.862560,2026-05-12 16:47:39.862560
JOB_08071,T_100003,S_504339,Full-time,Logistics,Paid,2,2,5666.76,Fuel_Scarcity,2026-03-10 21:47:39.867294,2026-03-11 12:47:39.867294
JOB_08072,T_100494,S_501055,On-call,Logistics,Paid,3,3,11937.34,Rainy_Day,2026-03-12 21:47:39.869723,2026-03-13 17:47:39.869723
JOB_08073,T_100719,S_503614,Part-time,Sales,Paid,5,4,2520.79,Normal,2026-03-16 21:47:39.872753,2026-03-17 13:47:39.872753
JOB_08074,T_100377,S_503387,Part-time,Driving,Paid,3,5,2388.37,Rainy_Day,2026-03-22 21:47:39.874703,2026-03-23 12:47:39.874703
JOB_08075,T_100241,S_503482,On-call,Driving,Paid,3,1,11161.89,Normal,2026-03-20 21:47:39.877026,2026-03-21 10:47:39.877026
JOB_08076,T_100688,S_501463,One-off,Driving,Paid,2,1,2378.54,Normal,2026-03-15 21:47:39.879554,2026-03-16 10:47:39.879554
JOB_08077,T_100681,S_504654,On-call,Driving,Paid,4,3,9889.69,Rainy_Day,2026-04-13 21:47:39.882064,2026-04-14 08:47:39.882064
JOB_08078,T_100879,S_501652,On-call,Packaging,Paid,1,4,2532.8,Normal,2026-04-29 21:47:39.886583,2026-04-30 11:47:39.886583
JOB_08079,T_100958,S_504916,One-off,Logistics,Paid,2,2,4558.94,Normal,2026-02-14 21:47:39.890768,2026-02-15 03:47:39.890768
JOB_08080,T_100899,S_504586,One-off,Sales,Paid,5,1,11203.23,Normal,2026-03-25 21:47:39.894333,2026-03-26 15:47:39.894333
JOB_08081,T_100412,S_502253,On-call,Packaging,Paid,4,2,8539.07,Normal,2026-04-09 21:47:39.897846,2026-04-10 08:47:39.897846
JOB_08082,T_100555,S_501293,Full-time,Heavy Lifting,Paid,1,3,10360.95,Normal,2026-04-09 21:47:39.900939,2026-04-10 17:47:39.900939
JOB_08083,T_100641,S_503690,On-call,Stock Counting,Paid,4,1,5363.73,Normal,2026-04-07 21:47:39.904051,2026-04-08 01:47:39.904051
JOB_08084,T_100216,S_501420,One-off,Packaging,Paid,4,5,10157.6,Fuel_Scarcity,2026-03-21 21:47:39.906530,2026-03-22 18:47:39.906530
JOB_08085,T_100263,S_503425,One-off,Packaging,Paid,3,2,3707.06,Fuel_Scarcity,2026-04-30 21:47:39.908643,2026-05-01 10:47:39.908643
JOB_08086,T_100738,S_500772,Part-time,Packaging,Paid,2,3,6237.31,Normal,2026-04-16 21:47:39.910576,2026-04-17 09:47:39.910576
JOB_08087,T_100518,S_501414,Full-time,Driving,Paid,3,3,6340.25,Rainy_Day,2026-05-08 21:47:39.912857,2026-05-09 10:47:39.912857
JOB_08088,T_100340,S_504319,One-off,Sales,Paid,1,3,5390.69,Normal,2026-04-02 21:47:39.915594,2026-04-03 04:47:39.915594
JOB_08089,T_100359,S_504068,Part-time,Sales,Paid,2,5,9676.41,Rainy_Day,2026-03-22 21:47:39.919124,2026-03-23 21:47:39.919124
JOB_08090,T_100089,S_500436,Part-time,Heavy Lifting,Paid,3,4,9447.7,Rainy_Day,2026-04-08 21:47:39.921271,2026-04-09 05:47:39.921271
JOB_08091,T_100743,S_504581,On-call,Logistics,Paid,4,5,9988.23,Fuel_Scarcity,2026-03-16 21:47:39.923470,2026-03-17 14:47:39.923470
JOB_08092,T_100576,S_502023,Full-time,Driving,Paid,3,2,8325.71,Normal,2026-05-05 21:47:39.925391,2026-05-06 01:47:39.925391
JOB_08093,T_100689,S_502243,Full-time,Logistics,Paid,5,5,9049.1,Rainy_Day,2026-05-06 21:47:39.927175,2026-05-07 14:47:39.927175
JOB_08094,T_100540,S_500093,Part-time,Stock Counting,Paid,3,3,10249.25,Normal,2026-02-27 21:47:39.928947,2026-02-28 08:47:39.928947
JOB_08095,T_100986,S_502314,One-off,Logistics,Paid,2,2,4935.52,Normal,2026-03-30 21:47:39.930724,2026-03-31 21:47:39.930724
JOB_08096,T_100279,S_501313,One-off,Sales,Paid,2,3,2015.51,Normal,2026-02-13 21:47:39.932524,2026-02-14 01:47:39.932524
JOB_08097,T_100691,S_504586,One-off,Packaging,Paid,1,3,3326.57,Normal,2026-03-23 21:47:39.935710,2026-03-24 12:47:39.935710
JOB_08098,T_100917,S_504967,Full-time,Driving,Paid,5,2,10753.9,Normal,2026-03-05 21:47:39.937923,2026-03-06 10:47:39.937923
JOB_08099,T_100733,S_504867,Full-time,Driving,Paid,2,4,3921.28,Fuel_Scarcity,2026-04-17 21:47:39.941522,2026-04-18 08:47:39.941522
JOB_08100,T_100003,S_504027,On-call,Sales,Paid,4,5,9679.05,Fuel_Scarcity,2026-04-26 21:47:39.945474,2026-04-27 19:47:39.945474
JOB_08101,T_100362,S_500662,Full-time,Driving,Paid,4,1,3040.52,Fuel_Scarcity,2026-03-04 21:47:39.948335,2026-03-05 11:47:39.948335
JOB_08102,T_100402,S_500546,Part-time,Sales,Paid,5,1,8747.68,Normal,2026-02-17 21:47:39.951264,2026-02-18 18:47:39.951264
JOB_08103,T_100711,S_503180,On-call,Sales,Paid,4,2,11436.39,Normal,2026-03-09 21:47:39.953412,2026-03-10 06:47:39.953412
JOB_08104,T_100828,S_500009,Full-time,Sales,Paid,4,3,2756.22,Fuel_Scarcity,2026-04-03 21:47:39.955936,2026-04-04 21:47:39.955936
JOB_08105,T_100955,S_502508,On-call,Sales,Paid,1,4,8537.32,Normal,2026-03-17 21:47:39.957971,2026-03-18 04:47:39.957971
JOB_08106,T_100919,S_503408,One-off,Logistics,Paid,1,5,3056.02,Normal,2026-02-20 21:47:39.960341,2026-02-21 16:47:39.960341
JOB_08107,T_100422,S_500730,On-call,Stock Counting,Paid,5,5,2775.54,Normal,2026-04-13 21:47:39.962138,2026-04-14 19:47:39.962138
JOB_08108,T_100924,S_502196,Part-time,Packaging,Paid,3,1,3196.44,Fuel_Scarcity,2026-05-05 21:47:39.963913,2026-05-06 04:47:39.963913
JOB_08109,T_100110,S_502819,One-off,Stock Counting,Paid,4,3,3746.07,Normal,2026-02-20 21:47:39.965699,2026-02-21 13:47:39.965699
JOB_08110,T_100112,S_504227,On-call,Logistics,Paid,1,2,9428.12,Normal,2026-04-09 21:47:39.969569,2026-04-10 20:47:39.969569
JOB_08111,T_100087,S_504824,Part-time,Stock Counting,Paid,1,2,2181.07,Normal,2026-02-20 21:47:39.971918,2026-02-21 09:47:39.971918
JOB_08112,T_100251,S_500753,One-off,Heavy Lifting,Paid,3,2,8708.36,Normal,2026-02-23 21:47:39.973776,2026-02-24 03:47:39.973776
JOB_08113,T_100471,S_504302,One-off,Sales,Paid,3,2,5613.08,Normal,2026-05-03 21:47:39.975595,2026-05-04 13:47:39.975595
JOB_08114,T_100225,S_504421,On-call,Heavy Lifting,Paid,2,5,8566.69,Rainy_Day,2026-05-06 21:47:39.977399,2026-05-07 15:47:39.977399
JOB_08115,T_100001,S_502325,Full-time,Heavy Lifting,Paid,1,1,3403.86,Normal,2026-04-18 21:47:39.979190,2026-04-19 01:47:39.979190
JOB_08116,T_100351,S_504816,One-off,Stock Counting,Paid,2,4,10852.63,Normal,2026-03-26 21:47:39.980978,2026-03-27 09:47:39.980978
JOB_08117,T_100085,S_501093,Full-time,Driving,Paid,4,5,10917.87,Normal,2026-03-14 21:47:39.983227,2026-03-15 14:47:39.983227
JOB_08118,T_100491,S_504879,One-off,Heavy Lifting,Paid,4,4,2345.83,Rainy_Day,2026-04-09 21:47:39.985825,2026-04-10 19:47:39.985825
JOB_08119,T_100316,S_503258,Full-time,Driving,Paid,4,2,6547.73,Fuel_Scarcity,2026-03-01 21:47:39.988533,2026-03-02 18:47:39.988533
JOB_08120,T_100652,S_502014,On-call,Logistics,Paid,1,1,6055.54,Normal,2026-02-13 21:47:39.991206,2026-02-14 16:47:39.991206
JOB_08121,T_100815,S_500222,On-call,Packaging,Paid,3,1,11486.48,Normal,2026-02-24 21:47:39.993857,2026-02-25 12:47:39.993857
JOB_08122,T_100942,S_504881,Full-time,Heavy Lifting,Paid,1,4,4957.28,Rainy_Day,2026-05-11 21:47:39.996547,2026-05-12 09:47:39.996547
JOB_08123,T_100860,S_500953,On-call,Packaging,Paid,4,2,3779.79,Normal,2026-03-31 21:47:39.999478,2026-04-01 17:47:39.999478
JOB_08124,T_100580,S_501890,One-off,Driving,Paid,3,2,4128.97,Normal,2026-04-18 21:47:40.002595,2026-04-19 04:47:40.002595
JOB_08125,T_100230,S_503847,Part-time,Driving,Paid,1,1,6575.84,Fuel_Scarcity,2026-03-21 21:47:40.004478,2026-03-22 05:47:40.004478
JOB_08126,T_100451,S_502655,On-call,Stock Counting,Paid,3,5,4355.23,Fuel_Scarcity,2026-03-06 21:47:40.006291,2026-03-07 14:47:40.006291
JOB_08127,T_100780,S_500394,On-call,Driving,Paid,3,4,9867.5,Normal,2026-04-26 21:47:40.008087,2026-04-27 06:47:40.008087
JOB_08128,T_100397,S_504060,Part-time,Logistics,Paid,3,2,7082.23,Normal,2026-05-09 21:47:40.009885,2026-05-10 02:47:40.009885
JOB_08129,T_100993,S_504060,Part-time,Logistics,Paid,4,4,8892.36,Normal,2026-04-16 21:47:40.011675,2026-04-17 12:47:40.011675
JOB_08130,T_100932,S_503879,On-call,Sales,Paid,1,1,8275.19,Normal,2026-02-20 21:47:40.013457,2026-02-21 18:47:40.013457
JOB_08131,T_100792,S_502255,Full-time,Driving,Paid,2,1,11126.52,Fuel_Scarcity,2026-02-11 21:47:40.015240,2026-02-12 01:47:40.015240
JOB_08132,T_100118,S_504697,Full-time,Logistics,Paid,5,4,9961.67,Normal,2026-02-12 21:47:40.019785,2026-02-13 05:47:40.019785
JOB_08133,T_100594,S_502146,One-off,Driving,Paid,5,1,4581.7,Normal,2026-04-08 21:47:40.022379,2026-04-09 06:47:40.022379
JOB_08134,T_100329,S_502152,Part-time,Stock Counting,Paid,4,5,7085.63,Normal,2026-05-07 21:47:40.024588,2026-05-08 10:47:40.024588
JOB_08135,T_100027,S_502412,Part-time,Sales,Paid,1,3,8660.1,Normal,2026-02-27 21:47:40.026726,2026-02-28 02:47:40.026726
JOB_08136,T_100654,S_502990,Full-time,Packaging,Paid,2,5,7316.95,Normal,2026-04-25 21:47:40.028889,2026-04-26 14:47:40.028889
JOB_08137,T_100758,S_502594,Full-time,Packaging,Paid,5,5,3485.63,Normal,2026-04-13 21:47:40.031011,2026-04-14 01:47:40.031011
JOB_08138,T_100043,S_500921,One-off,Heavy Lifting,Paid,1,3,2943.11,Normal,2026-03-18 21:47:40.034353,2026-03-19 02:47:40.034353
JOB_08139,T_100358,S_500727,Full-time,Logistics,Paid,3,2,5829.08,Fuel_Scarcity,2026-03-11 21:47:40.037949,2026-03-12 04:47:40.037949
JOB_08140,T_100153,S_500830,Part-time,Driving,Paid,1,4,7262.88,Fuel_Scarcity,2026-04-23 21:47:40.040191,2026-04-24 06:47:40.040191
JOB_08141,T_100487,S_504825,On-call,Driving,Paid,3,1,11911.85,Normal,2026-04-04 21:47:40.042345,2026-04-05 08:47:40.042345
JOB_08142,T_100070,S_504623,One-off,Logistics,Paid,2,5,8374.81,Normal,2026-04-29 21:47:40.045114,2026-04-30 08:47:40.045114
JOB_08143,T_100936,S_503901,One-off,Heavy Lifting,Paid,5,5,4271.81,Normal,2026-03-16 21:47:40.048903,2026-03-17 11:47:40.048903
JOB_08144,T_100425,S_502664,On-call,Stock Counting,Paid,1,3,6614.97,Normal,2026-02-22 21:47:40.053316,2026-02-23 17:47:40.053316
JOB_08145,T_100589,S_501244,On-call,Packaging,Paid,3,3,8799.17,Normal,2026-03-21 21:47:40.055827,2026-03-22 14:47:40.055827
JOB_08146,T_100713,S_502656,On-call,Stock Counting,Paid,4,4,4007.8,Rainy_Day,2026-02-22 21:47:40.058755,2026-02-23 11:47:40.058755
JOB_08147,T_100387,S_500727,On-call,Driving,Paid,5,4,6381.63,Normal,2026-02-24 21:47:40.061545,2026-02-25 08:47:40.061545
JOB_08148,T_100688,S_502589,On-call,Stock Counting,Paid,5,3,6849.15,Normal,2026-03-20 21:47:40.064021,2026-03-21 19:47:40.064021
JOB_08149,T_100626,S_501662,Part-time,Stock Counting,Paid,5,5,10129.77,Rainy_Day,2026-04-15 21:47:40.069013,2026-04-16 19:47:40.069013
JOB_08150,T_100136,S_503077,On-call,Sales,Paid,5,4,7885.53,Fuel_Scarcity,2026-02-16 21:47:40.072221,2026-02-17 02:47:40.072221
JOB_08151,T_100927,S_501119,Part-time,Packaging,Paid,5,3,4565.35,Normal,2026-03-20 21:47:40.074986,2026-03-21 15:47:40.074986
JOB_08152,T_100849,S_501096,One-off,Packaging,Paid,4,1,11652.33,Rainy_Day,2026-04-29 21:47:40.077274,2026-04-30 01:47:40.077274
JOB_08153,T_100427,S_503243,On-call,Heavy Lifting,Paid,3,1,3044.37,Rainy_Day,2026-04-15 21:47:40.080231,2026-04-16 19:47:40.080231
JOB_08154,T_100904,S_501073,On-call,Logistics,Paid,3,2,2245.72,Normal,2026-03-12 21:47:40.086354,2026-03-13 21:47:40.086354
JOB_08155,T_100723,S_504601,Part-time,Logistics,Paid,4,1,6447.73,Normal,2026-04-20 21:47:40.090047,2026-04-21 05:47:40.090047
JOB_08156,T_100774,S_501445,Full-time,Stock Counting,Paid,3,4,6204.27,Fuel_Scarcity,2026-02-17 21:47:40.093140,2026-02-18 10:47:40.093140
JOB_08157,T_100166,S_500997,On-call,Driving,Paid,4,5,5372.61,Fuel_Scarcity,2026-04-26 21:47:40.098167,2026-04-27 03:47:40.098167
JOB_08158,T_100858,S_504101,On-call,Logistics,Paid,5,2,6329.22,Normal,2026-04-08 21:47:40.103899,2026-04-09 19:47:40.103899
JOB_08159,T_100866,S_502231,Part-time,Driving,Paid,4,1,11519.15,Fuel_Scarcity,2026-02-14 21:47:40.107462,2026-02-15 06:47:40.107462
JOB_08160,T_100886,S_501819,Full-time,Sales,Paid,5,4,10401.72,Normal,2026-04-07 21:47:40.110389,2026-04-08 12:47:40.110389
JOB_08161,T_100116,S_502561,Full-time,Driving,Paid,3,4,2229.25,Normal,2026-04-06 21:47:40.114159,2026-04-07 05:47:40.114159
JOB_08162,T_100931,S_503050,One-off,Sales,Paid,2,5,11063.15,Normal,2026-04-07 21:47:40.118591,2026-04-08 06:47:40.118591
JOB_08163,T_100280,S_503682,Part-time,Stock Counting,Paid,3,3,9831.67,Normal,2026-03-21 21:47:40.120740,2026-03-22 13:47:40.120740
JOB_08164,T_100702,S_502452,On-call,Heavy Lifting,Paid,5,5,8297.26,Normal,2026-04-22 21:47:40.122858,2026-04-23 15:47:40.122858
JOB_08165,T_100182,S_502554,One-off,Stock Counting,Paid,1,2,3845.01,Normal,2026-04-07 21:47:40.125846,2026-04-08 02:47:40.125846
JOB_08166,T_100888,S_501611,One-off,Logistics,Paid,3,1,10109.76,Rainy_Day,2026-04-24 21:47:40.129108,2026-04-25 12:47:40.129108
JOB_08167,T_100202,S_501513,Full-time,Driving,Paid,1,5,5086.26,Normal,2026-05-09 21:47:40.133019,2026-05-10 14:47:40.133019
JOB_08168,T_100051,S_500272,One-off,Stock Counting,Paid,4,4,8653.47,Fuel_Scarcity,2026-02-22 21:47:40.136587,2026-02-23 18:47:40.136587
JOB_08169,T_100436,S_504376,On-call,Driving,Paid,1,5,8196.08,Normal,2026-04-04 21:47:40.139816,2026-04-05 15:47:40.139816
JOB_08170,T_100988,S_502590,One-off,Logistics,Paid,4,5,3983.46,Normal,2026-04-08 21:47:40.142999,2026-04-09 14:47:40.142999
JOB_08171,T_100166,S_500506,One-off,Driving,Paid,2,5,7340.53,Fuel_Scarcity,2026-04-08 21:47:40.145788,2026-04-09 04:47:40.145788
JOB_08172,T_100391,S_503281,Full-time,Logistics,Paid,2,3,3729.1,Normal,2026-02-15 21:47:40.148486,2026-02-16 04:47:40.148486
JOB_08173,T_100864,S_501374,Part-time,Heavy Lifting,Paid,5,3,4230.11,Rainy_Day,2026-02-18 21:47:40.152717,2026-02-19 21:47:40.152717
JOB_08174,T_100269,S_504478,On-call,Logistics,Paid,5,2,4842.62,Normal,2026-02-16 21:47:40.155999,2026-02-17 14:47:40.155999
